task,correct_configuration,predicted_configuration,correct_prediction,configuration_choices
put the green cloth on the hanger,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid robot grippers with 2 fingers and it can not walk.,False,"['The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the green cube in the black bowl,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the green cube in the pot,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the green cup inside the drying rack,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
put the green cup on the stove top,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
put the green doll in the orange bowl closest to you,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid robot grippers with 2 fingers and it can not walk.,False,"['The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
put the green marker in the blue bowl,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
put the green object in the grey bowl,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the green object in the open cabinet,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
put the green object inside the pot,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the green object into the silver pot in the sink,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.']"
put the green object on the orange plate,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
put the green objects into the cupboard then close the cupboard,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 0 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the green packet in the open upper cabinet,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the green paper bag in the plastic container,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the green pen in the bowl,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 3 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
put the green pen in the white bowl,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.']"
put the green pen inside the green bowl,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid robot grippers with 2 fingers and it can not walk.,False,"['The robot has 1 arm(s) with 6 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.']"
put the green pen inside the white cup,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
put the green piece of clothing inside the basket,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.']"
put the green plush in the bowl,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,the robot has 1 arm(s) with 7 dofs and rigid robot grippers with 2 fingers and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid Robot Grippers with 2 Fingers and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 7 DoFs and rigid No specified Gripper and it can not walk.']"
